Date,Price,Volume,Index,Spreads,Hash,GT,GD,ABT
20201223,23362.175,178.47,93,0.048829494,146014564.8,27,1867.1,548.8116883
20201224,23247.505,104.59,86,0.050653039,117032358.6,27,1872.55,697.5634921
20201225,24097.035,2.4,94,0.050883681,136008186,27,1872.23,599.9444444
20201226,25637.44,155.77,93,0.051841647,128678888.7,27,1872.88,629.6423358
20201227,27073.02,231.23,91,0.057593952,137488787.7,40,1876.44,587.3378378
20201228,26773.795,126.98,92,0.049191954,147717816.4,40,1876.44,538.675
20201229,26623.925,119.57,91,0.039920325,140478190,40,1873.9,568.8157895
20201230,28175.145,159.82,91,0.040987916,159036418.1,40,1877.55,501.5116279
20201231,28629.4,136.69,95,0.045982447,155538636.8,40,1891.1,522.0843373
20210101,29207.27,100.9,94,0.053934398,137373667.2,40,1879.89,581.5135135
20210102,31146.775,240.87,94,0.057393639,139604774.1,40,1864.73,572.8211921
20210103,33399.965,155.21,93,0.065197343,148896964.2,66,1875.08,540.5126582
20210104,31057.995,255.27,94,0.065165704,159433735.3,66,1930.8,504.6300578
20210105,32236.365,202.13,93,0.050361048,145480492.2,66,1946.55,548.9426752
20210106,35188.98,227.56,95,0.058000691,165943126.3,66,1957.2,482.2033898
20210107,38352.94,249.6,91,0.079429182,154599911.1,66,1911.05,522.1666667
20210108,39302.735,251.29,93,0.084252466,139558883,66,1891.3,581.027027
20210109,40092.045,128.42,93,0.070189347,135740867.8,66,1852.56,618.0935252
20210110,38355.765,215.78,94,0.07585734,163023206.2,64,1852.54,545.7610063
20210111,34287.41,251.04,90,0.111358371,158899729.1,64,1847.8,560.1818182
20210112,34571.63,241.93,84,0.087588047,152161293.8,64,1861.85,584.7905405
20210113,35107.78,209.93,78,0.072530068,156075398.1,64,1852.4,569.4144737
20210114,38422.66,172.4,83,0.059686706,150610093.4,64,1840.25,589.8503401
20210115,37045.81,118.42,88,0.067420312,162947839.8,64,1853.85,545.7096774
20210116,36669.16,137.02,84,0.069840695,152326897.9,64,1835.43,591.5510204
20210117,35357.75,126.82,79,0.077013197,137960899,41,1872.8,655.6766917
20210118,36106.82,111.52,79,0.0715418,148425846.6,41,1833.95,596.4344828
20210119,36892.405,79.11,80,0.058885635,153253758.8,41,1843.1,579.8389262
20210120,34964.775,153.61,78,0.067453413,147331236,41,1854.6,604.2553191
20210121,32843.37,253.27,75,0.082403136,135865969.8,41,1867.65,676.1317829
20210122,31337.345,243.09,40,0.079201387,151725844.6,41,1853.6,591.6099291
20210123,32457.44,100.7,74,0.069893614,162699189.3,41,1872.53,577.2884615
20210124,32024.275,88.21,70,0.063204797,143287605.3,38,1872.13,621.0431655
20210125,33409.135,142.43,74,0.06626485,145224554.7,38,1855.6,613.9214286
20210126,31898.43,139.84,71,0.073088251,168253849.5,38,1853.2,537
20210127,30908.39,194.35,78,0.075021632,146373664.6,38,1846.4,611.7535211
20210128,31893.225,167.39,55,0.066018952,154819795.2,38,1839.65,589.2137931
20210129,35313.79,297.73,77,0.088756842,156871309.7,38,1852.7,575.1776316
20210130,33882.075,128.57,76,0.077013236,142434786.9,38,1854.03,633.3676471
20210131,33297.89,101.92,78,0.061147578,149173652.5,34,1875.08,599.9236111
20210201,33527.29,126.32,77,0.064166538,128856710.7,34,1857.8,694.0762712
20210202,34731.975,120.85,76,0.062942272,157998286.4,34,1847.1,591.2091503
20210203,36559.26,131.03,78,0.059168936,154522511.7,34,1834.7,576.9866667
20210204,37470.54,151.44,80,0.06219439,167960612.5,34,1811.55,537.89375
20210205,37485.21,100.6,81,0.060061666,178526344.4,34,1808.55,506.8579882
20210206,39618.535,156.02,84,0.058307846,169264948.4,34,1852.54,549.7106918
20210207,38564.875,125.37,86,0.065917063,166003217.8,59,1852.54,554.0320513
20210208,42335.345,248.47,83,0.059839902,175172136.1,59,1811.65,525.7098765
20210209,46630.525,193.87,95,0.057553122,151829549.5,59,1846.55,613.6293706
20210210,45546.925,151.83,92,0.058090402,157561038.1,59,1843.45,587.2237762
20210211,46348.735,145.77,93,0.058630948,138302901.3,59,1841.7,685.5891473
20210212,47587.42,133.73,92,0.057908477,151423354.1,59,1818,608.8098592
20210213,47231.325,89.42,92,0.059539137,167526358.7,59,1785,548.7388535
20210214,48369.655,106.5,95,0.059737107,163714742.9,58,1774.65,562.9797297
20210215,47470.87,123.18,93,0.059255773,166939647.9,58,1817.45,589.9539474
20210216,48815.08,141.37,95,0.058104272,129869316.7,58,1823.45,716.8099174
20210217,50795.2,140.03,95,0.052880462,147435519.3,58,1788.85,620.6376812
20210218,51712.705,94.35,91,0.044899893,147589490.1,58,1782.8,630.1094891
20210219,53548.96,139.43,93,0.045297661,164643584.4,58,1773.75,568.9084967
20210220,55834.385,127.85,91,0.057003889,157008925.5,58,1730.1,593.0479452
20210221,56932.41,87.26,91,0.049328623,156887652.7,62,1728.89,598.106383
20210222,52867.525,244.95,94,0.068467421,149202118.3,62,1798.8,648.0526316
20210223,49573.87,315.07,94,0.086710213,137137197.9,62,1809.5,696.8503937
20210224,49207.55,153.75,76,0.066137413,172043961,62,1807.25,544.6352201
20210225,49407.61,83.22,79,0.062241892,168209981.6,62,1792.1,552.6025641
20210226,46295.92,189.41,55,0.078742832,150894914.5,62,1765.1,621.5251799
20210227,46713.32,98.75,56,0.068832571,169608870.3,62,1803.55,549.4649682
20210228,44853.91,135.08,55,0.067454478,142167376.1,41,1821.69,660.8625954
20210301,47435.59,137.52,38,0.058656993,142388874,41,1746.95,655.2790698
20210302,48659.49,102.1,78,0.061185507,155858645.6,41,1728.5,606.041958
20210303,50401.015,44.93,78,0.057740054,163390179.5,41,1727.05,567.9671053
20210304,49654.78,9.56,84,0.063543449,138868686.4,41,1710.05,673.6875
20210305,47889.31,113.64,77,0.06360703,161704257.1,41,1696.05,580.6912752
20210306,48142.195,66.66,77,0.057854295,162497758.8,41,1776.69,565.2828947
20210307,50174.17,82.91,76,0.053905288,156730413.3,41,1745.98,594.8972603
20210308,50874.585,68.14,81,0.057429722,164845354.2,41,1694.45,556.9483871
20210309,53411.455,114.06,81,0.053640804,150609058.7,41,1702.85,612.4571429
20210310,55225.465,140.96,68,0.056049773,160735058.9,41,1711.5,579.966443
20210311,56228.71,129.63,73,0.055479232,144155320.6,41,1736.35,641.1742424
20210312,56579.63,116.96,70,0.057451065,164241520.1,41,1703.85,578.76
20210313,58926.235,134.64,74,0.052188841,153216249.5,41,1722.86,616.6153846
20210314,60327.805,80.29,78,0.051770358,167677887.1,41,1722.86,549.3375796
20210315,57723.425,117.71,76,0.057605368,158233100.9,41,1727.9,586.3108108
20210316,55102.585,128.51,71,0.05824928,160125298.6,41,1732.3,573.1879195
20210317,56565.695,118.26,71,0.056667185,145214303.6,41,1736.95,641.5073529
